time,wavelength,power,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
2025-02-04 15:02:43.874684,440,6.90414e-07,32,2331,3,2,2,3,3,3,1452,3
2025-02-04 15:02:47.402952,455,7.61429e-07,4,3545,593,2,2,2,3,3,2318,2
2025-02-04 15:02:50.864171,470,9.70413e-07,2,651,4503,2,2,4,3,4,2800,2
2025-02-04 15:02:54.333595,485,1.05112e-06,2,3,6453,489,2,4,3,3,3778,3
2025-02-04 15:02:57.851787,500,1.16232e-06,2,2,4009,4887,2,2,3,3,4754,3
2025-02-04 15:03:01.382367,515,1.38492e-06,4,3,619,10046,176,2,3,3,5411,3
2025-02-04 15:03:04.910882,530,1.4292e-06,4,3,4,9801,2935,2,70,25,6656,3
2025-02-04 15:03:08.430744,545,1.47466e-06,2,3,3,2743,12924,4,83,3,7696,66
2025-02-04 15:03:12.003510,560,1.62724e-06,4,4,3,630,15471,1256,3,4,8370,22
2025-02-04 15:03:15.536317,575,1.6617e-06,63,3,3,69,9146,7178,182,46,9082,438
2025-02-04 15:03:19.075386,590,1.70146e-06,17,3,208,3,2535,18946,1469,184,9740,293
2025-02-04 15:03:22.571507,605,1.73145e-06,8,3,62,4,243,18790,6209,3,10230,659
